092691;01;002;02M110250270   ;1;0;20121004;        ;602104
092691;01;003;2TM1102508005  ;1;0;20121004;        ;602105
092376;01;001;GS068035700    ;1;0;20121004;        ;600867
092377;01;001;GS068030700    ;1;0;20121004;        ;600868
092379;01;001;MRDM011700     ;1;0;20121004;        ;600870
092380;01;001;MRDM015700     ;1;0;20121004;        ;600872
092383;01;001;MTMP015700     ;1;0;20121004;        ;600873
092385;01;001;01LT013BR      ;1;0;20121004;        ;600876
092384;01;001;P1683550       ;1;0;20121004;        ;600877
092386;01;001;P1683093       ;1;0;20121004;        ;600878
092387;01;001;01LT024BR      ;1;0;20121004;        ;600880
092392;01;001;01LT030BF      ;1;0;20121004;        ;600884
092394;01;001;PA1BT014700    ;1;0;20121004;        ;600886
092398;01;001;01PO032NOAR    ;1;0;20121004;        ;600888
092395;01;001;01PR023BF      ;1;0;20121004;        ;600889
092400;01;001;07PUD1001      ;1;0;20121004;        ;600890
092399;01;001;01PO008NOAR    ;1;0;20121004;        ;600891
092777;01;001;PA1PR004700    ;1;0;20121004;        ;601267
092778;01;001;PA1FU060700    ;3;0;20121004;        ;601268
092784;01;001;PLPL1140700    ;1;0;20121004;        ;601275
092786;01;001;AGPBP02700     ;1;0;20121004;        ;601277
092788;01;001;PA1EG022700    ;1;0;20121004;        ;601279
092797;01;001;CA045030700    ;1;0;20121004;        ;601288
092379;01;002;01M011250170   ;1;0;20121004;        ;601724
092379;01;003;1RM1102500005  ;1;0;20121004;        ;601725
092385;01;002;1LT013BR       ;1;0;20121004;        ;601727
092386;01;002;02T649150393   ;1;0;20121004;        ;601728
092386;01;003;2PT6491500093  ;1;0;20121004;        ;601729
092387;01;002;1LT024BR       ;1;0;20121004;        ;601730
092392;01;002;1LT029BF       ;1;0;20121004;        ;601731
092694;01;002;CFMDKL600A008  ;1;0;20121004;        ;602113
092698;01;002;01P37915084191 ;1;0;20121004;        ;602122
092698;01;003;1DV4841501041  ;1;0;20121004;        ;602123
092699;01;002;01D48415164191 ;1;0;20121004;        ;602125
092699;01;004;CFMDKG100A041  ;3;0;20121004;        ;602127
092700;01;003;1FU9501000041  ;1;1;20121004;20121010;602129
092701;01;002;01U9501001054  ;1;1;20121004;20121023;602130
092701;01;003;1FU9501000054  ;1;1;20121004;20121023;602131
092401;01;001;P1684071       ;2;0;20121004;        ;600892
092402;01;001;01PO002NOAR    ;4;0;20121004;        ;600893
